age_tuned,ISOBENbinned_d13Ccount,ISOBENbinned_d13C,ISOBENbinned_d13Cinterp,ISOBENbinned_d18Ocount,ISOBENbinned_d18O,ISOBENbinned_d18Ointerp,ISOBENd13cLOESSsmooth,ISOBENd18oLOESSsmooth,ISOBENLOESSsmooth_pts,ISOBENd13cLOESSsmoothLongTerm,ISOBENd18oLOESSsmoothLongTerm,ISOBENLOESSsmooth_pts
7.484,1,0.639999985694885,0.639999985694885,1,2.95000004768371,2.95000004768371,0.54121041,2.9484375,10pts smooth,0.50062031,3.0744376,500pts smooth
7.486,1,0.600000023841857,0.600000023841857,1,3.09999990463256,3.09999990463256,0.54487824,2.963654,10pts smooth,0.50294727,3.0753057,500pts smooth
7.488,1,0.330000013113021,0.330000013113021,1,2.98000001907348,2.98000001907348,0.53115338,2.9745116,10pts smooth,0.50528789,3.0761845,500pts smooth
7.49,1,0.52999997138977,0.52999997138977,1,2.91000008583068,2.91000008583068,0.48290277,2.9777057,10pts smooth,0.50764,3.0770738,500pts smooth
7.492,1,0.579999983310699,0.579999983310699,1,2.88000011444091,2.88000011444091,0.42763495,2.9932964,10pts smooth,0.51000142,3.0779727,500pts smooth
7.494,1,0.409999996423721,0.409999996423721,1,3.15000009536743,3.15000009536743,0.39258519,3.0870388,10pts smooth,0.51236981,3.0788808,500pts smooth
7.496,1,0.0900000035762786,0.0900000035762786,1,3.21000003814697,3.21000003814697,0.363336,3.1666062,10pts smooth,0.51474309,3.079797,500pts smooth
7.498,1,0.490000009536743,0.490000009536743,1,3.19000005722045,3.19000005722045,0.35281512,3.1198802,10pts smooth,0.51711893,3.0807214,500pts smooth
7.5,1,0.490000009536743,0.490000009536743,1,3.14000010490417,3.14000010490417,0.36004725,3.0521116,10pts smooth,0.51949507,3.0816529,500pts smooth
7.502,1,0.170000001788139,0.170000001788139,1,2.72000002861022,2.72000002861022,0.37932432,3.0146763,10pts smooth,0.52186942,3.0825908,500pts smooth
7.504,1,0.52999997138977,0.52999997138977,1,3.07999992370605,3.07999992370605,0.39734685,2.9968283,10pts smooth,0.5242396,3.0835347,500pts smooth
7.506,1,0.340000003576278,0.340000003576278,1,3.08999991416931,3.08999991416931,0.41303957,3.0479083,10pts smooth,0.52660352,3.0844841,500pts smooth
7.508,0,,0.445000007748603,0,,3.12999999523162,0.4194113,3.102984,10pts smooth,0.52895886,3.0854383,500pts smooth
7.51,1,0.550000011920929,0.550000011920929,1,3.17000007629394,3.17000007629394,0.38450271,3.097863,10pts smooth,0.53130341,3.0863965,500pts smooth
7.512,1,0.119999997317791,0.119999997317791,1,2.91000008583068,2.91000008583068,0.35079005,3.0748458,10pts smooth,0.53363496,3.087358,500pts smooth
7.514,1,0.370000004768371,0.370000004768371,1,3.08999991416931,3.08999991416931,0.3391839,3.0475507,10pts smooth,0.53595126,3.0883226,500pts smooth
7.516,1,0.449999988079071,0.449999988079071,1,3.16000008583068,3.16000008583068,0.35186753,3.0219078,10pts smooth,0.53825015,3.0892894,500pts smooth
7.518,1,0.379999995231628,0.379999995231628,1,2.82999992370605,2.82999992370605,0.44182387,3.0200362,10pts smooth,0.54052931,3.0902579,500pts smooth
7.52,1,0.449999988079071,0.449999988079071,1,3.07999992370605,3.07999992370605,0.52141517,2.9897931,10pts smooth,0.5427866,3.0912273,500pts smooth
7.522,1,0.699999988079071,0.699999988079071,1,2.98000001907348,2.98000001907348,0.59427345,2.9618168,10pts smooth,0.54501969,3.0921972,500pts smooth
7.524,0,,0.662499994039535,0,,2.94499999284744,0.64440554,2.9603405,10pts smooth,0.54722643,3.0931668,500pts smooth
7.526,2,0.625,0.625,2,2.90999996662139,2.90999996662139,0.67131472,2.9650867,10pts smooth,0.54940462,3.0941358,500pts smooth
7.528,1,0.720000028610229,0.720000028610229,1,3.04999995231628,3.04999995231628,0.64007682,2.9723227,10pts smooth,0.55155194,3.095103,500pts smooth
7.53,1,0.540000021457672,0.540000021457672,1,2.9300000667572,2.9300000667572,0.60928267,2.9850352,10pts smooth,0.55366623,3.0960684,500pts smooth
7.532,2,0.569999992847442,0.569999992847442,2,3.05499994754791,3.05499994754791,0.64175552,2.9849403,10pts smooth,0.55574524,3.0970311,500pts smooth
7.534,1,0.680000007152557,0.680000007152557,1,2.92000007629394,2.92000007629394,0.67416906,2.9957976,10pts smooth,0.55778676,3.0979903,500pts smooth
7.536,1,0.819999992847442,0.819999992847442,1,3.10999989509582,3.10999989509582,0.66467535,3.0583379,10pts smooth,0.55978853,3.0989456,500pts smooth
7.538,1,0.600000023841857,0.600000023841857,1,2.97000002861022,2.97000002861022,0.64791876,3.1251433,10pts smooth,0.56174839,3.0998967,500pts smooth
7.54,1,0.660000026226043,0.660000026226043,1,3.39000010490417,3.39000010490417,0.62685716,3.1699021,10pts smooth,0.56366402,3.1008422,500pts smooth
7.542,2,0.340000003576278,0.340000003576278,2,3.12999999523162,3.12999999523162,0.61226535,3.1983948,10pts smooth,0.56553322,3.1017821,500pts smooth
7.544,1,0.910000026226043,0.910000026226043,1,3.1800000667572,3.1800000667572,0.64738762,3.1842024,10pts smooth,0.56735384,3.1027157,500pts smooth
7.546,1,0.629999995231628,0.629999995231628,1,3.13000011444091,3.13000011444091,0.68353105,3.1583178,10pts smooth,0.56912357,3.1036422,500pts smooth
7.548,1,0.709999978542327,0.709999978542327,1,3.11999988555908,3.11999988555908,0.66549248,3.1503,10pts smooth,0.57084018,3.1045611,500pts smooth
7.55,2,0.584999993443489,0.584999993443489,2,3.22000002861022,3.22000002861022,0.63549781,3.1381178,10pts smooth,0.57250148,3.1054716,500pts smooth
7.552,1,0.579999983310699,0.579999983310699,1,3.13000011444091,3.13000011444091,0.62052214,3.0999024,10pts smooth,0.57410526,3.1063733,500pts smooth
7.554,1,0.689999997615814,0.689999997615814,1,2.99000000953674,2.99000000953674,0.61486483,3.0683715,10pts smooth,0.57564926,3.1072657,500pts smooth
7.556,1,0.560000002384185,0.560000002384185,1,3.00999999046325,3.00999999046325,0.6346342,3.0845001,10pts smooth,0.57713127,3.1081479,500pts smooth
7.558,2,0.699999988079071,0.699999988079071,2,3.16000008583068,3.16000008583068,0.65047616,3.1016698,10pts smooth,0.57854903,3.1090193,500pts smooth
7.56,1,0.569999992847442,0.569999992847442,1,3.15000009536743,3.15000009536743,0.64221734,3.0856586,10pts smooth,0.57990032,3.1098793,500pts smooth
7.562,1,0.75,0.75,1,3.13000011444091,3.13000011444091,0.61353886,3.065186,10pts smooth,0.58118296,3.1107273,500pts smooth
7.564,1,0.419999986886978,0.419999986886978,1,2.85999989509582,2.85999989509582,0.52179897,3.0310361,10pts smooth,0.58239472,3.111563,500pts smooth
7.566,2,0.5450000166893,0.5450000166893,2,2.99500000476837,2.99500000476837,0.42751521,3.0008216,10pts smooth,0.58353329,3.1123853,500pts smooth
7.568,1,0.289999991655349,0.289999991655349,1,3.22000002861022,3.22000002861022,0.37767607,3.0164199,10pts smooth,0.58459651,3.1131938,500pts smooth
7.57,1,0.25,0.25,1,2.84999990463256,2.84999990463256,0.36312595,3.0500774,10pts smooth,0.58558214,3.1139879,500pts smooth
7.572,1,0.540000021457672,0.540000021457672,1,3.13000011444091,3.13000011444091,0.42667085,3.08183,10pts smooth,0.58648795,3.1147671,500pts smooth
7.574,1,0.46000000834465,0.46000000834465,1,3.13000011444091,3.13000011444091,0.50907606,3.1124113,10pts smooth,0.58731174,3.1155305,500pts smooth
7.576,1,0.680000007152557,0.680000007152557,1,3.16000008583068,3.16000008583068,0.56662333,3.1458638,10pts smooth,0.58805126,3.1162775,500pts smooth
7.578,1,0.519999980926513,0.519999980926513,1,3.21000003814697,3.21000003814697,0.61289316,3.1759262,10pts smooth,0.58870429,3.1170077,500pts smooth
7.58,1,0.639999985694885,0.639999985694885,1,3.09999990463256,3.09999990463256,0.63337028,3.1962051,10pts smooth,0.58929169,3.1177483,500pts smooth
7.582,1,0.709999978542327,0.709999978542327,1,3.23000001907348,3.23000001907348,0.64908099,3.2041957,10pts smooth,0.58983654,3.1185262,500pts smooth
7.584,1,0.610000014305114,0.610000014305114,1,3.25,3.25,0.6714651,3.2120061,10pts smooth,0.5903396,3.1193402,500pts smooth
7.586,1,0.720000028610229,0.720000028610229,1,3.14000010490417,3.14000010490417,0.69861698,3.136956,10pts smooth,0.59080184,3.120189,500pts smooth
7.588,1,0.720000028610229,0.720000028610229,1,3.13000011444091,3.13000011444091,0.73160422,3.0425344,10pts smooth,0.59122401,3.1210713,500pts smooth
7.59,1,0.75,0.75,1,2.94000005722045,2.94000005722045,0.78553957,2.9587791,10pts smooth,0.59160703,3.1219862,500pts smooth
7.592,1,0.870000004768371,0.870000004768371,1,2.6800000667572,2.6800000667572,0.83228004,2.9008129,10pts smooth,0.59195173,3.1229322,500pts smooth
7.594,1,0.9200000166893,0.9200000166893,1,3.00999999046325,3.00999999046325,0.84780282,2.9333687,10pts smooth,0.59225905,3.1239083,500pts smooth
7.596,1,0.740000009536743,0.740000009536743,1,3.06999993324279,3.06999993324279,0.84342438,2.9771841,10pts smooth,0.59252977,3.124913,500pts smooth
7.598,2,0.890000015497207,0.890000015497207,2,2.99500000476837,2.99500000476837,0.79727107,2.959331,10pts smooth,0.59276474,3.1259451,500pts smooth
7.6,2,0.740000009536743,0.740000009536743,2,2.94000005722045,2.94000005722045,0.75576878,2.9313936,10pts smooth,0.59296489,3.1270037,500pts smooth
7.602,1,0.639999985694885,0.639999985694885,1,2.76999998092651,2.76999998092651,0.77707577,2.8939762,10pts smooth,0.59313107,3.1280873,500pts smooth
7.604,2,0.879999995231628,0.879999995231628,2,2.96000003814697,2.96000003814697,0.80405468,2.8874295,10pts smooth,0.5932641,3.1291947,500pts smooth
7.606,2,0.83500000834465,0.83500000834465,2,2.92499995231628,2.92499995231628,0.81767625,2.9938097,10pts smooth,0.59336483,3.1303246,500pts smooth
7.608,2,0.88000002503395,0.88000002503395,2,3.08499991893768,3.08499991893768,0.81265748,3.1193495,10pts smooth,0.59343421,3.1314762,500pts smooth
7.61,1,0.720000028610229,0.720000028610229,1,3.30999994277954,3.30999994277954,0.73768586,3.2077303,10pts smooth,0.59347302,3.1326478,500pts smooth
7.612,1,0.589999973773956,0.589999973773956,1,3.30999994277954,3.30999994277954,0.65567833,3.2723329,10pts smooth,0.59348214,3.1338382,500pts smooth
7.614,1,0.620000004768371,0.620000004768371,1,3.24000000953674,3.24000000953674,0.61371207,3.2732644,10pts smooth,0.59346247,3.1350465,500pts smooth
7.616,2,0.61499997973442,0.61499997973442,2,3.2150000333786,3.2150000333786,0.59355146,3.2549667,10pts smooth,0.59341484,3.1362712,500pts smooth
7.618,1,0.610000014305114,0.610000014305114,1,3.24000000953674,3.24000000953674,0.62014753,3.2546248,10pts smooth,0.5933401,3.1375113,500pts smooth
7.62,1,0.639999985694885,0.639999985694885,1,3.30999994277954,3.30999994277954,0.65965146,3.2562103,10pts smooth,0.59323913,3.1387653,500pts smooth
7.622,2,0.640000015497207,0.640000015497207,2,3.23500001430511,3.23500001430511,0.69455808,3.2583733,10pts smooth,0.59311277,3.1400321,500pts smooth
7.624,1,0.850000023841857,0.850000023841857,1,3.23000001907348,3.23000001907348,0.71381539,3.2528288,10pts smooth,0.59296191,3.1413107,500pts smooth
7.626,3,0.669999996821085,0.669999996821085,3,3.3100000222524,3.3100000222524,0.67648697,3.2287302,10pts smooth,0.59278738,3.1425996,500pts smooth
7.628,2,0.579999983310699,0.579999983310699,2,3.13499999046325,3.13499999046325,0.62620091,3.2067647,10pts smooth,0.59259009,3.1438975,500pts smooth
7.63,4,0.562499992549419,0.562499992549419,4,3.19250005483627,3.19250005483627,0.58404738,3.2121639,10pts smooth,0.59237087,3.1452034,500pts smooth
7.632,3,0.543333321809768,0.543333321809768,3,3.21333336830139,3.21333336830139,0.55205679,3.2133985,10pts smooth,0.59213054,3.1465161,500pts smooth
7.634,1,0.589999973773956,0.589999973773956,1,3.23000001907348,3.23000001907348,0.54869431,3.1875501,10pts smooth,0.59187007,3.1478343,500pts smooth
7.636,2,0.569999992847442,0.569999992847442,2,3.21499991416931,3.21499991416931,0.56237674,3.1498225,10pts smooth,0.59159023,3.1491566,500pts smooth
7.638,2,0.534999996423721,0.534999996423721,2,3.02999997138977,3.02999997138977,0.59566027,3.0850515,10pts smooth,0.5912919,3.1504819,500pts smooth
7.64,2,0.625,0.625,2,2.94999992847442,2.94999992847442,0.63671124,3.0226939,10pts smooth,0.59097594,3.1518092,500pts smooth
7.642,1,0.77999997138977,0.77999997138977,1,3.07999992370605,3.07999992370605,0.68750674,3.001559,10pts smooth,0.59064323,3.153137,500pts smooth
7.644,2,0.639999985694885,0.639999985694885,2,2.97500002384185,2.97500002384185,0.72720748,3.0016224,10pts smooth,0.59029466,3.1544642,500pts smooth
7.646,2,0.83500000834465,0.83500000834465,2,2.98000001907348,2.98000001907348,0.72208256,3.0082858,10pts smooth,0.58993101,3.1557896,500pts smooth
7.648,1,0.629999995231628,0.629999995231628,1,3.08999991416931,3.08999991416931,0.70244986,3.029083,10pts smooth,0.58955318,3.1571119,500pts smooth
7.65,1,0.620000004768371,0.620000004768371,1,3.07999992370605,3.07999992370605,0.68000412,3.0811741,10pts smooth,0.58916205,3.1584296,500pts smooth
7.652,2,0.784999996423721,0.784999996423721,2,3.04000008106231,3.04000008106231,0.64953274,3.1435754,10pts smooth,0.58875847,3.1597421,500pts smooth
7.654,1,0.52999997138977,0.52999997138977,1,3.31999993324279,3.31999993324279,0.62435573,3.2110052,10pts smooth,0.58834332,3.1610477,500pts smooth
7.656,1,0.649999976158142,0.649999976158142,1,3.29999995231628,3.29999995231628,0.62444705,3.294183,10pts smooth,0.58791745,3.1623454,500pts smooth
7.658,2,0.524999991059303,0.524999991059303,2,3.25,3.25,0.61805177,3.36096,10pts smooth,0.58748168,3.1636338,500pts smooth
7.66,1,0.769999980926513,0.769999980926513,1,3.47000002861022,3.47000002861022,0.5880273,3.3604302,10pts smooth,0.58703697,3.1649117,500pts smooth
7.662,1,0.519999980926513,0.519999980926513,1,3.38000011444091,3.38000011444091,0.55604959,3.3329582,10pts smooth,0.58658403,3.1661782,500pts smooth
7.664,1,0.389999985694885,0.389999985694885,1,3.21000003814697,3.21000003814697,0.51715589,3.2754872,10pts smooth,0.58612388,3.1674316,500pts smooth
7.666,2,0.550000011920929,0.550000011920929,2,3.23500001430511,3.23500001430511,0.48124492,3.2209239,10pts smooth,0.58565724,3.1686711,500pts smooth
7.668,1,0.490000009536743,0.490000009536743,1,3.09999990463256,3.09999990463256,0.46976122,3.2261827,10pts smooth,0.58518511,3.1698952,500pts smooth
7.67,1,0.479999989271163,0.479999989271163,1,3.36999988555908,3.36999988555908,0.47306198,3.2476873,10pts smooth,0.58470827,3.1711025,500pts smooth
7.672,1,0.469999998807907,0.469999998807907,1,3.25999999046325,3.25999999046325,0.47351184,3.2699385,10pts smooth,0.58422756,3.1722925,500pts smooth
7.674,1,0.400000005960464,0.400000005960464,1,3.25999999046325,3.25999999046325,0.49394423,3.2840853,10pts smooth,0.58374387,3.1734631,500pts smooth
7.676,2,0.679999977350235,0.679999977350235,2,3.32499992847442,3.32499992847442,0.57678574,3.263557,10pts smooth,0.58325809,3.1746137,500pts smooth
7.678,1,0.52999997138977,0.52999997138977,1,3.15000009536743,3.15000009536743,0.66427183,3.2359638,10pts smooth,0.58277112,3.1757426,500pts smooth
7.68,1,0.949999988079071,0.949999988079071,1,3.25999999046325,3.25999999046325,0.71260577,3.2192707,10pts smooth,0.58228368,3.1768491,500pts smooth
7.682,1,0.639999985694885,0.639999985694885,1,3.20000004768371,3.20000004768371,0.75818205,3.201086,10pts smooth,0.58179677,3.1779315,500pts smooth
7.684,2,0.669999986886978,0.669999986886978,2,3.17500007152557,3.17500007152557,0.81058013,3.1591206,10pts smooth,0.58131117,3.1789892,500pts smooth
7.686,1,1,1,1,3.17000007629394,3.17000007629394,0.85314649,3.1279786,10pts smooth,0.58082771,3.1800201,500pts smooth
7.688,0,,0.929999992251411,0,,3.11750006675721,0.89940846,3.1524112,10pts smooth,0.58034736,3.1810236,500pts smooth
7.69,2,0.859999984502792,0.859999984502792,2,3.06500005722045,3.06500005722045,0.92352158,3.2068195,10pts smooth,0.57987094,3.1819985,500pts smooth
7.692,0,,0.86999998986721,0,,3.32249999046325,0.86848748,3.3084822,10pts smooth,0.57939929,3.1829431,500pts smooth
7.694,1,0.879999995231628,0.879999995231628,1,3.57999992370605,3.57999992370605,0.79948521,3.4013438,10pts smooth,0.5789333,3.1838565,500pts smooth
7.696,1,0.629999995231628,0.629999995231628,1,3.4300000667572,3.4300000667572,0.75367218,3.4080062,10pts smooth,0.57847381,3.1847377,500pts smooth
7.698,2,0.745000004768371,0.745000004768371,2,3.25499999523162,3.25499999523162,0.71034306,3.3871391,10pts smooth,0.57802165,3.185585,500pts smooth
7.7,1,0.790000021457672,0.790000021457672,1,3.42000007629394,3.42000007629394,0.68277282,3.3646686,10pts smooth,0.57757777,3.1863973,500pts smooth
7.702,2,0.520000010728836,0.520000010728836,2,3.26499998569488,3.26499998569488,0.66934866,3.3474138,10pts smooth,0.57714295,3.1871736,500pts smooth
7.704,1,0.709999978542327,0.709999978542327,1,3.40000009536743,3.40000009536743,0.67090344,3.3607464,10pts smooth,0.57671803,3.1879127,500pts smooth
7.706,2,0.689999997615814,0.689999997615814,2,3.41000008583068,3.41000008583068,0.6785267,3.3622847,10pts smooth,0.57630402,3.1886132,500pts smooth
7.708,1,0.699999988079071,0.699999988079071,1,3.38000011444091,3.38000011444091,0.69112939,3.3100424,10pts smooth,0.57590163,3.1892736,500pts smooth
7.71,2,0.694999992847442,0.694999992847442,2,3.15499997138977,3.15499997138977,0.69626784,3.2559209,10pts smooth,0.57551175,3.1898932,500pts smooth
7.712,2,0.744999974966049,0.744999974966049,2,3.1800000667572,3.1800000667572,0.6741336,3.2346315,10pts smooth,0.57506758,3.1904931,500pts smooth
7.714,2,0.504999995231628,0.504999995231628,2,3.29499995708465,3.29499995708465,0.644849,3.2288711,10pts smooth,0.57450402,3.1910951,500pts smooth
7.716,2,0.740000009536743,0.740000009536743,2,3.22000002861022,3.22000002861022,0.60379058,3.2639642,10pts smooth,0.57382476,3.1916993,500pts smooth
7.718,2,0.530000001192092,0.530000001192092,2,3.34500002861022,3.34500002861022,0.59488028,3.2690504,10pts smooth,0.57303333,3.1923051,500pts smooth
7.72,2,0.560000002384185,0.560000002384185,2,3.2150000333786,3.2150000333786,0.60141981,3.2626071,10pts smooth,0.57213342,3.1929123,500pts smooth
7.722,1,0.620000004768371,0.620000004768371,1,3.25999999046325,3.25999999046325,0.63096893,3.2276852,10pts smooth,0.57112861,3.1935208,500pts smooth
7.724,2,0.689999997615814,0.689999997615814,2,3.19000005722045,3.19000005722045,0.65519524,3.1911688,10pts smooth,0.57002252,3.1941302,500pts smooth
7.726,2,0.764999985694885,0.764999985694885,2,3.1800000667572,3.1800000667572,0.65384924,3.1824155,10pts smooth,0.56881875,3.1947403,500pts smooth
7.728,2,0.469999998807907,0.469999998807907,2,3.14999997615814,3.14999997615814,0.62513822,3.1896393,10pts smooth,0.56752092,3.1953509,500pts smooth
7.73,2,0.625,0.625,2,3.13499999046325,3.13499999046325,0.51949018,3.2296324,10pts smooth,0.56613266,3.1959617,500pts smooth
7.732,2,0.525000005960464,0.525000005960464,2,3.45499992370605,3.45499992370605,0.42654604,3.2641935,10pts smooth,0.56465763,3.1965725,500pts smooth
7.734,1,0.140000000596046,0.140000000596046,1,3.1800000667572,3.1800000667572,0.43196842,3.2409549,10pts smooth,0.56309932,3.1971829,500pts smooth
7.736,2,0.534999996423721,0.534999996423721,2,3.24500000476837,3.24500000476837,0.46056059,3.205807,10pts smooth,0.56146151,3.1977925,500pts smooth
7.738,2,0.655000001192092,0.655000001192092,2,3.12000000476837,3.12000000476837,0.50573248,3.1779585,10pts smooth,0.5597477,3.1984015,500pts smooth
7.74,2,0.569999992847442,0.569999992847442,2,3.07999992370605,3.07999992370605,0.56632704,3.1596761,10pts smooth,0.55796152,3.1990094,500pts smooth
7.742,2,0.4200000166893,0.4200000166893,2,3.28000009059906,3.28000009059906,0.60206747,3.1769488,10pts smooth,0.55610663,3.1996157,500pts smooth
7.744,1,0.699999988079071,0.699999988079071,1,3.21000003814697,3.21000003814697,0.6306836,3.2013528,10pts smooth,0.55418658,3.2002206,500pts smooth
